,Absolute path,label
698,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0698.jpg,0
699,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0699.jpg,0
700,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0700.jpg,0
701,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0701.jpg,0
702,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0702.jpg,0
703,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0703.jpg,0
704,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0704.jpg,0
705,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0705.jpg,0
706,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0706.jpg,0
707,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0707.jpg,0
708,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0708.jpg,0
709,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0709.jpg,0
710,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0710.jpg,0
711,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0711.jpg,0
712,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0712.jpg,0
713,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0713.jpg,0
714,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0714.jpg,0
715,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0715.jpg,0
716,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0716.jpg,0
717,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0717.jpg,0
718,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0718.jpg,0
719,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0719.jpg,0
720,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0720.jpg,0
721,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0721.jpg,0
722,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0722.jpg,0
723,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0723.jpg,0
724,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0724.jpg,0
725,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0725.jpg,0
726,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0726.jpg,0
727,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0727.jpg,0
728,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0728.jpg,0
729,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0729.jpg,0
730,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0730.jpg,0
731,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0731.jpg,0
732,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0732.jpg,0
733,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0733.jpg,0
734,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0734.jpg,0
735,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0735.jpg,0
736,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0736.jpg,0
737,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0737.jpg,0
738,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0738.jpg,0
739,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0739.jpg,0
740,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0740.jpg,0
741,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0741.jpg,0
742,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0742.jpg,0
743,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0743.jpg,0
744,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0744.jpg,0
745,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0745.jpg,0
746,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0746.jpg,0
747,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0747.jpg,0
748,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0748.jpg,0
749,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0749.jpg,0
750,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0750.jpg,0
751,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0751.jpg,0
752,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0752.jpg,0
753,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0753.jpg,0
754,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0754.jpg,0
755,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0755.jpg,0
756,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0756.jpg,0
757,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0757.jpg,0
758,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0758.jpg,0
759,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0759.jpg,0
760,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0760.jpg,0
761,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0761.jpg,0
762,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0762.jpg,0
763,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0763.jpg,0
764,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0764.jpg,0
765,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0765.jpg,0
766,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0766.jpg,0
767,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0767.jpg,0
768,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0768.jpg,0
769,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0769.jpg,0
770,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0770.jpg,0
771,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0771.jpg,0
772,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0772.jpg,0
773,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0773.jpg,0
774,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0774.jpg,0
775,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0775.jpg,0
776,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0776.jpg,0
777,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0777.jpg,0
778,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0778.jpg,0
779,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0779.jpg,0
780,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0780.jpg,0
781,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0781.jpg,0
782,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0782.jpg,0
783,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0783.jpg,0
784,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0784.jpg,0
785,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0785.jpg,0
786,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0786.jpg,0
787,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0787.jpg,0
788,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0788.jpg,0
789,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0789.jpg,0
790,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0790.jpg,0
791,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0791.jpg,0
792,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0792.jpg,0
793,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0793.jpg,0
794,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0794.jpg,0
795,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0795.jpg,0
796,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0796.jpg,0
797,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0797.jpg,0
798,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0798.jpg,0
799,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0799.jpg,0
800,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0800.jpg,0
801,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0801.jpg,0
802,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0802.jpg,0
803,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0803.jpg,0
804,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0804.jpg,0
805,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0805.jpg,0
806,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0806.jpg,0
807,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0807.jpg,0
808,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0808.jpg,0
809,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0809.jpg,0
810,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0810.jpg,0
811,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0811.jpg,0
812,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0812.jpg,0
813,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0813.jpg,0
814,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0814.jpg,0
815,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0815.jpg,0
816,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0816.jpg,0
817,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0817.jpg,0
818,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0818.jpg,0
819,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0819.jpg,0
820,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0820.jpg,0
821,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0821.jpg,0
822,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0822.jpg,0
823,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0823.jpg,0
824,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0824.jpg,0
825,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0825.jpg,0
826,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0826.jpg,0
827,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0827.jpg,0
828,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0828.jpg,0
829,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0829.jpg,0
830,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0830.jpg,0
831,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0831.jpg,0
832,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0832.jpg,0
833,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0833.jpg,0
834,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0834.jpg,0
835,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0835.jpg,0
836,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0836.jpg,0
837,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0837.jpg,0
838,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0838.jpg,0
839,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0839.jpg,0
840,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0840.jpg,0
841,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0841.jpg,0
842,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0842.jpg,0
843,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0843.jpg,0
844,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0844.jpg,0
845,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0845.jpg,0
846,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0846.jpg,0
847,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0847.jpg,0
848,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0848.jpg,0
849,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0849.jpg,0
850,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0850.jpg,0
851,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0851.jpg,0
852,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0852.jpg,0
853,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0853.jpg,0
854,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0854.jpg,0
855,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0855.jpg,0
856,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0856.jpg,0
857,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0857.jpg,0
858,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0858.jpg,0
859,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0859.jpg,0
860,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0860.jpg,0
861,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0861.jpg,0
862,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0862.jpg,0
863,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0863.jpg,0
864,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0864.jpg,0
865,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0865.jpg,0
866,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0866.jpg,0
867,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0867.jpg,0
868,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0868.jpg,0
869,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0869.jpg,0
870,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0870.jpg,0
871,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0871.jpg,0
872,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0872.jpg,0
873,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0873.jpg,0
874,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0874.jpg,0
875,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0875.jpg,0
876,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0876.jpg,0
877,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0877.jpg,0
878,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0878.jpg,0
879,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0879.jpg,0
880,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0880.jpg,0
881,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0881.jpg,0
882,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0882.jpg,0
883,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0883.jpg,0
884,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0884.jpg,0
885,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0885.jpg,0
886,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0886.jpg,0
887,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0887.jpg,0
888,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0888.jpg,0
889,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0889.jpg,0
890,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0890.jpg,0
891,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0891.jpg,0
892,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0892.jpg,0
893,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0893.jpg,0
894,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0894.jpg,0
895,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0895.jpg,0
896,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0896.jpg,0
897,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0897.jpg,0
898,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0898.jpg,0
899,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0899.jpg,0
900,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0900.jpg,0
901,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0901.jpg,0
902,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0902.jpg,0
903,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0903.jpg,0
904,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0904.jpg,0
905,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0905.jpg,0
906,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0906.jpg,0
907,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0907.jpg,0
908,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0908.jpg,0
909,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0909.jpg,0
910,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0910.jpg,0
911,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0911.jpg,0
912,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0912.jpg,0
913,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0913.jpg,0
914,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0914.jpg,0
915,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0915.jpg,0
916,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0916.jpg,0
917,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0917.jpg,0
918,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0918.jpg,0
919,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0919.jpg,0
920,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0920.jpg,0
921,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0921.jpg,0
922,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0922.jpg,0
923,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0923.jpg,0
924,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0924.jpg,0
925,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0925.jpg,0
926,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0926.jpg,0
927,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0927.jpg,0
928,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0928.jpg,0
929,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0929.jpg,0
930,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0930.jpg,0
931,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0931.jpg,0
932,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0932.jpg,0
933,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0933.jpg,0
934,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0934.jpg,0
935,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0935.jpg,0
936,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0936.jpg,0
937,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0937.jpg,0
938,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0938.jpg,0
939,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0939.jpg,0
940,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0940.jpg,0
941,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0941.jpg,0
942,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0942.jpg,0
943,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0943.jpg,0
944,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0944.jpg,0
945,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0945.jpg,0
946,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0946.jpg,0
947,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0947.jpg,0
948,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0948.jpg,0
949,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0949.jpg,0
950,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0950.jpg,0
951,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0951.jpg,0
952,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0952.jpg,0
953,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0953.jpg,0
954,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0954.jpg,0
955,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0955.jpg,0
956,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0956.jpg,0
957,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0957.jpg,0
958,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0958.jpg,0
959,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0959.jpg,0
960,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0960.jpg,0
961,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0961.jpg,0
962,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0962.jpg,0
963,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0963.jpg,0
964,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0964.jpg,0
965,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0965.jpg,0
966,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0966.jpg,0
967,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0967.jpg,0
968,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0968.jpg,0
969,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0969.jpg,0
970,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0970.jpg,0
971,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0971.jpg,0
972,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0972.jpg,0
973,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0973.jpg,0
974,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0974.jpg,0
975,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0975.jpg,0
976,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0976.jpg,0
977,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0977.jpg,0
978,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0978.jpg,0
979,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0979.jpg,0
980,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0980.jpg,0
981,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0981.jpg,0
982,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0982.jpg,0
983,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0983.jpg,0
984,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0984.jpg,0
985,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0985.jpg,0
986,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0986.jpg,0
987,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0987.jpg,0
988,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0988.jpg,0
989,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0989.jpg,0
990,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0990.jpg,0
991,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0991.jpg,0
992,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0992.jpg,0
993,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0993.jpg,0
994,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0994.jpg,0
995,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0995.jpg,0
996,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0996.jpg,0
997,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0997.jpg,0
998,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0998.jpg,0
999,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/0999.jpg,0
1000,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1000.jpg,0
1001,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1001.jpg,0
1002,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1002.jpg,0
1003,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1003.jpg,0
1004,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1004.jpg,0
1005,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1005.jpg,0
1006,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1006.jpg,0
1007,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1007.jpg,0
1008,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1008.jpg,0
1009,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1009.jpg,0
1010,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1010.jpg,0
1011,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1011.jpg,0
1012,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1012.jpg,0
1013,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1013.jpg,0
1014,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1014.jpg,0
1015,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1015.jpg,0
1016,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1016.jpg,0
1017,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1017.jpg,0
1018,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1018.jpg,0
1019,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1019.jpg,0
1020,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1020.jpg,0
1021,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1021.jpg,0
1022,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1022.jpg,0
1023,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1023.jpg,0
1024,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1024.jpg,0
1025,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1025.jpg,0
1026,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1026.jpg,0
1027,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1027.jpg,0
1028,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1028.jpg,0
1029,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1029.jpg,0
1030,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1030.jpg,0
1031,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1031.jpg,0
1032,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1032.jpg,0
1033,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1033.jpg,0
1034,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1034.jpg,0
1035,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1035.jpg,0
1036,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1036.jpg,0
1037,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1037.jpg,0
1038,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1038.jpg,0
1039,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1039.jpg,0
1040,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1040.jpg,0
1041,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1041.jpg,0
1042,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1042.jpg,0
1043,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1043.jpg,0
1044,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1044.jpg,0
1045,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1045.jpg,0
